<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.08.17	15:27:00	4385.03	4389.57	4383.73	4389.48	459	0	27
2026.08.17	15:28:00	4389.35	4389.77	4387.27	4388.19	299	0	24
2026.08.17	15:29:00	4388.18	4388.57	4385.52	4385.76	297	0	24
2026.08.17	15:30:00	4385.72	4390.27	4385.50	4387.47	342	0	28
2026.08.17	15:31:00	4387.37	4387.52	4383.95	4387.52	285	0	27
2026.08.17	15:32:00	4387.20	4387.78	4385.78	4385.90	265	0	24
2026.08.17	15:33:00	4385.91	4387.85	4384.84	4387.61	279	0	24
2026.08.17	15:34:00	4387.71	4389.40	4387.16	4388.89	269	0	26
2026.08.17	15:35:00	4388.84	4389.37	4386.09	4387.08	191	0	27
2026.08.17	15:36:00	4387.05	4387.06	4383.08	4383.41	299	0	24
2026.08.17	15:37:00	4383.46	4384.46	4382.28	4383.43	283	0	27
2026.08.17	15:38:00	4383.35	4384.52	4382.31	4382.85	273	0	26
2026.08.17	15:39:00	4382.89	4383.04	4381.26	4381.39	231	0	24
2026.08.17	15:40:00	4381.38	4383.24	4380.84	4382.12	281	0	26
2026.08.17	15:41:00	4382.23	4382.83	4381.34	4381.81	209	0	26
2026.08.17	15:42:00	4381.95	4381.95	4379.10	4379.99	327	0	27
2026.08.17	15:43:00	4380.15	4380.89	4379.47	4380.39	269	0	26
2026.08.17	15:44:00	4380.37	4381.35	4378.25	4378.25	238	0	24
2026.08.17	15:45:00	4378.26	4379.32	4377.41	4377.77	276	0	26
2026.08.17	15:46:00	4377.49	4379.31	4377.31	4378.98	220	0	24
2026.08.17	15:47:00	4378.66	4379.91	4378.00	4378.82	240	0	27
2026.08.17	15:48:00	4378.86	4380.52	4378.38	4378.39	225	0	27
2026.08.17	15:49:00	4378.48	4379.23	4377.77	4378.04	256	0	26
2026.08.17	15:50:00	4378.06	4381.04	4377.86	4380.88	252	0	26
2026.08.17	15:51:00	4380.82	4382.19	4380.13	4380.99	266	0	27
2026.08.17	15:52:00	4381.00	4384.48	4381.00	4384.48	186	0	26
2026.08.17	15:53:00	4384.51	4384.98	4382.92	4383.22	207	0	24
2026.08.17	15:54:00	4383.23	4384.30	4383.03	4384.20	197	0	26
2026.08.17	15:55:00	4384.26	4385.09	4383.50	4385.00	205	0	27
2026.08.17	15:56:00	4385.02	4385.58	4384.58	4384.94	189	0	27
2026.08.17	15:57:00	4384.99	4385.47	4384.37	4384.90	162	0	27
2026.08.17	15:58:00	4384.93	4386.35	4384.93	4385.90	184	0	26
2026.08.17	15:59:00	4385.89	4385.89	4383.96	4384.93	231	0	24
2026.08.17	16:00:00	4385.17	4388.27	4383.80	4388.05	423	0	24
2026.08.17	16:01:00	4388.04	4388.26	4384.95	4386.15	338	0	26
2026.08.17	16:02:00	4386.19	4386.26	4382.39	4382.64	331	0	24
2026.08.17	16:03:00	4382.74	4384.78	4381.77	4384.78	346	0	24
2026.08.17	16:04:00	4384.83	4385.58	4384.03	4384.75	266	0	28
2026.08.17	16:05:00	4384.82	4385.01	4382.34	4384.20	262	0	26
2026.08.17	16:06:00	4384.06	4384.21	4382.90	4383.88	241	0	26
2026.08.17	16:07:00	4383.71	4386.23	4383.08	4385.77	296	0	26
2026.08.17	16:08:00	4385.72	4385.81	4383.43	4384.13	238	0	27
2026.08.17	16:09:00	4384.14	4385.78	4384.08	4385.48	192	0	26
2026.08.17	16:10:00	4385.50	4387.84	4385.09	4386.76	260	0	26
2026.08.17	16:11:00	4386.73	4388.31	4386.60	4387.66	205	0	27
2026.08.17	16:12:00	4387.58	4389.43	4387.45	4388.37	335	0	27
2026.08.17	16:13:00	4388.36	4389.40	4387.52	4388.36	295	0	27
2026.08.17	16:14:00	4388.32	4388.36	4386.19	4386.34	190	0	27
2026.08.17	16:15:00	4386.32	4386.68	4382.33	4382.53	262	0	26
2026.08.17	16:16:00	4382.51	4385.13	4382.31	4383.62	273	0	26
2026.08.17	16:17:00	4383.59	4384.14	4383.30	4383.84	225	0	27
2026.08.17	16:18:00	4383.79	4385.32	4383.72	4385.17	194	0	27
2026.08.17	16:19:00	4385.27	4386.86	4385.09	4385.58	242	0	27
2026.08.17	16:20:00	4385.61	4387.23	4384.60	4387.14	239	0	26
2026.08.17	16:21:00	4387.13	4388.89	4386.81	4387.35	232	0	26
2026.08.17	16:22:00	4387.33	4387.87	4386.27	4387.75	172	0	24
2026.08.17	16:23:00	4387.78	4387.81	4385.88	4386.09	228	0	27
2026.08.17	16:24:00	4386.12	4386.81	4385.32	4386.53	163	0	26
2026.08.17	16:25:00	4386.71	4388.39	4386.31	4387.36	260	0	26
2026.08.17	16:26:00	4387.35	4388.19	4386.34	4386.85	205	0	24
2026.08.17	16:27:00	4386.84	4387.33	4386.09	4386.86	217	0	26
2026.08.17	16:28:00	4386.78	4387.34	4385.93	4386.54	194	0	27
2026.08.17	16:29:00	4386.63	4387.46	4386.11	4386.25	201	0	27
2026.08.17	16:30:00	4386.29	4388.07	4385.76	4387.77	437	0	27
2026.08.17	16:31:00	4387.81	4389.21	4386.69	4387.74	373	0	26
2026.08.17	16:32:00	4387.76	4388.90	4386.08	4388.71	369	0	24
2026.08.17	16:33:00	4388.71	4389.96	4388.08	4388.19	328	0	26
2026.08.17	16:34:00	4388.24	4390.29	4388.12	4388.77	323	0	26
2026.08.17	16:35:00	4388.82	4389.33	4386.72	4386.76	383	0	26
2026.08.17	16:36:00	4386.79	4389.28	4386.17	4388.34	330	0	24
2026.08.17	16:37:00	4388.35	4390.16	4388.35	4390.09	331	0	26
2026.08.17	16:38:00	4390.07	4391.89	4389.64	4391.36	330	0	26
2026.08.17	16:39:00	4391.39	4391.69	4387.90	4388.51	350	0	24
2026.08.17	16:40:00	4388.53	4389.42	4386.81	4387.08	386	0	26
2026.08.17	16:41:00	4387.05	4387.80	4385.02	4387.50	377	0	24
2026.08.17	16:42:00	4387.53	4388.70	4386.14	4387.09	308	0	28
2026.08.17	16:43:00	4387.13	4387.58	4385.75	4386.93	315	0	28
2026.08.17	16:44:00	4386.63	4386.83	4384.92	4385.76	304	0	24
2026.08.17	16:45:00	4385.67	4387.36	4384.78	4386.69	385	0	24
2026.08.17	16:46:00	4386.67	4389.59	4385.17	4388.60	422	0	27
2026.08.17	16:47:00	4388.57	4389.61	4386.63	4387.73	374	0	24
2026.08.17	16:48:00	4387.75	4392.44	4387.75	4392.05	343	0	26
2026.08.17	16:49:00	4392.10	4395.54	4392.10	4395.09	359	0	26
2026.08.17	16:50:00	4395.08	4398.01	4394.62	4396.80	376	0	26
2026.08.17	16:51:00	4396.81	4401.76	4396.72	4401.50	388	0	24
2026.08.17	16:52:00	4401.52	4404.37	4401.52	4403.01	445	0	26
2026.08.17	16:53:00	4402.93	4407.51	4402.93	4405.68	454	0	24
2026.08.17	16:54:00	4405.28	4405.72	4401.28	4401.61	403	0	24
2026.08.17	16:55:00	4401.58	4407.40	4401.52	4405.57	446	0	26
2026.08.17	16:56:00	4405.61	4408.68	4405.61	4408.53	455	0	26
2026.08.17	16:57:00	4408.55	4416.07	4408.55	4409.73	491	0	24
2026.08.17	16:58:00	4409.74	4410.95	4407.66	4408.46	380	0	27
2026.08.17	16:59:00	4408.49	4409.75	4407.99	4408.77	344	0	28
2026.08.17	17:00:00	4408.91	4410.20	4404.37	4405.70	434	0	24
2026.08.17	17:01:00	4405.75	4408.39	4405.38	4406.37	419	0	26
2026.08.17	17:02:00	4406.34	4407.31	4405.26	4406.41	414	0	26
2026.08.17	17:03:00	4406.58	4408.59	4405.50	4408.00	362	0	28
2026.08.17	17:04:00	4408.01	4408.34	4406.39	4407.99	394	0	30
2026.08.17	17:05:00	4407.94	4408.46	4405.24	4406.69	392	0	24
2026.08.17	17:06:00	4406.77	4408.15	4405.71	4406.10	344	0	26
2026.08.17	17:07:00	4406.14	4407.92	4405.13	4405.82	360	0	24
2026.08.17	17:08:00	4405.83	4406.50	4405.26	4405.70	281	0	27
2026.08.17	17:09:00	4405.74	4405.97	4404.83	4405.16	305	0	28
2026.08.17	17:10:00	4405.15	4405.53	4403.86	4405.05	240	0	28
2026.08.17	17:11:00	4405.02	4405.61	4403.75	4403.91	238	0	27
2026.08.17	17:12:00	4403.97	4407.43	4403.97	4407.36	239	0	26
2026.08.17	17:13:00	4407.45	4411.76	4407.28	4409.91	347	0	24
2026.08.17	17:14:00	4409.95	4412.86	4409.29	4412.47	340	0	27
2026.08.17	17:15:00	4412.39	4414.34	4411.95	4413.76	401	0	27
2026.08.17	17:16:00	4413.75	4416.96	4411.75	4413.29	444	0	26
2026.08.17	17:17:00	4413.34	4417.71	4413.31	4416.30	406	0	26
2026.08.17	17:18:00	4416.31	4418.65	4415.57	4417.06	471	0	24
2026.08.17	17:19:00	4417.02	4420.88	4416.80	4418.40	415	0	24
2026.08.17	17:20:00	4418.49	4420.21	4417.29	4418.20	413	0	24
2026.08.17	17:21:00	4418.17	4421.55	4417.91	4419.88	383	0	24
2026.08.17	17:22:00	4419.91	4422.59	4418.70	4421.94	415	0	24
2026.08.17	17:23:00	4422.19	4426.52	4421.20	4425.64	414	0	26
2026.08.17	17:24:00	4425.44	4427.68	4424.06	4424.06	497	0	28
2026.08.17	17:25:00	4424.07	4426.46	4423.46	4423.52	441	0	26
2026.08.17	17:26:00	4423.49	4423.66	4421.15	4421.42	375	0	24
2026.08.17	17:27:00	4421.46	4422.06	4417.90	4418.45	402	0	24
2026.08.17	17:28:00	4418.47	4419.20	4415.83	4416.02	331	0	27
2026.08.17	17:29:00	4415.90	4418.42	4415.83	4418.17	344	0	26
2026.08.17	17:30:00	4418.31	4421.28	4418.06	4420.07	384	0	24
2026.08.17	17:31:00	4420.08	4420.21	4418.45	4419.68	299	0	27
2026.08.17	17:32:00	4419.71	4423.95	4419.71	4423.95	261	0	26
2026.08.17	17:33:00	4424.13	4424.57	4423.34	4423.91	363	0	26
2026.08.17	17:34:00	4423.98	4424.41	4422.12	4422.19	342	0	26
2026.08.17	17:35:00	4422.21	4423.52	4421.66	4421.70	339	0	27
2026.08.17	17:36:00	4421.71	4422.59	4420.43	4421.43	362	0	28
2026.08.17	17:37:00	4421.42	4421.78	4418.45	4419.81	344	0	26
2026.08.17	17:38:00	4419.64	4419.71	4416.61	4417.15	276	0	26
2026.08.17	17:39:00	4417.05	4418.00	4416.49	4417.64	285	0	28
2026.08.17	17:40:00	4417.66	4420.73	4417.63	4419.39	369	0	26
2026.08.17	17:41:00	4419.42	4421.63	4418.83	4419.03	300	0	28
2026.08.17	17:42:00	4419.05	4420.08	4419.05	4419.76	267	0	28
2026.08.17	17:43:00	4419.80	4421.26	4418.48	4418.48	284	0	28
2026.08.17	17:44:00	4418.50	4419.44	4417.35	4417.45	328	0	28
2026.08.17	17:45:00	4417.52	4417.82	4416.63	4416.65	302	0	26
2026.08.17	17:46:00	4416.65	4416.98	4413.92	4414.87	288	0	26
2026.08.17	17:47:00	4414.86	4415.93	4414.18	4415.88	255	0	26
2026.08.17	17:48:00	4415.91	4419.49	4415.41	4418.59	309	0	24
2026.08.17	17:49:00	4418.63	4419.13	4417.16	4417.20	252	0	26
2026.08.17	17:50:00	4417.30	4420.93	4417.19	4420.45	288	0	26
2026.08.17	17:51:00	4420.49	4420.76	4418.62	4419.37	309	0	26
2026.08.17	17:52:00	4419.41	4419.80	4418.59	4419.08	292	0	28
2026.08.17	17:53:00	4419.12	4419.73	4417.03	4417.70	325	0	26
2026.08.17	17:54:00	4417.69	4417.69	4415.76	4416.26	324	0	26
2026.08.17	17:55:00	4416.28	4418.14	4416.28	4417.57	297	0	27
2026.08.17	17:56:00	4417.54	4417.70	4414.52	4414.74	305	0	26
2026.08.17	17:57:00	4414.77	4415.91	4414.68	4415.25	374	0	27
2026.08.17	17:58:00	4415.27	4415.68	4414.83	4415.24	305	0	27
2026.08.17	17:59:00	4415.21	4417.18	4415.19	4417.18	299	0	26
2026.08.17	18:00:00	4417.20	4418.08	4416.28	4416.29	344	0	24
2026.08.17	18:01:00	4416.54	4417.15	4415.02	4416.76	260	0	24
2026.08.17	18:02:00	4416.80	4418.67	4415.97	4418.54	297	0	24
2026.08.17	18:03:00	4418.49	4418.49	4416.24	4417.15	221	0	26
2026.08.17	18:04:00	4417.07	4419.07	4416.65	4418.49	246	0	26
2026.08.17	18:05:00	4418.48	4419.71	4417.86	4418.65	300	0	26
2026.08.17	18:06:00	4418.71	4419.77	4418.44	4418.69	261	0	26
2026.08.17	18:07:00	4418.78	4419.28	4417.23	4418.26	270	0	26
2026.08.17	18:08:00	4418.22	4418.22	4416.48	4417.76	229	0	26
2026.08.17	18:09:00	4417.72	4418.13	4415.98	4416.94	178	0	26
2026.08.17	18:10:00	4416.75	4419.64	4415.94	4419.57	231	0	24
2026.08.17	18:11:00	4419.58	4420.80	4419.21	4420.80	225	0	26
2026.08.17	18:12:00	4420.82	4422.29	4420.50	4421.56	270	0	26
2026.08.17	18:13:00	4421.53	4421.53	4420.63	4420.99	151	0	26
2026.08.17	18:14:00	4420.94	4421.36	4420.42	4421.25	193	0	26
2026.08.17	18:15:00	4421.16	4421.95	4420.33	4421.95	260	0	24
2026.08.17	18:16:00	4421.97	4422.53	4421.03	4422.33	240	0	26
2026.08.17	18:17:00	4422.30	4423.13	4420.62	4420.63	226	0	24
2026.08.17	18:18:00	4420.50	4422.02	4419.41	4421.94	265	0	26
2026.08.17	18:19:00	4421.90	4422.59	4421.52	4422.06	193	0	26
2026.08.17	18:20:00	4422.08	4423.48	4421.97	4422.77	236	0	24
2026.08.17	18:21:00	4422.78	4423.75	4421.78	4422.82	306	0	24
2026.08.17	18:22:00	4422.79	4423.47	4421.33	4423.47	277	0	24
2026.08.17	18:23:00	4423.42	4423.66	4421.89	4423.53	271	0	27
2026.08.17	18:24:00	4423.50	4423.68	4422.69	4423.16	184	0	27
2026.08.17	18:25:00	4423.27	4424.02	4421.24	4421.35	276	0	24
2026.08.17	18:26:00	4421.39	4423.50	4420.84	4422.45	303	0	26
2026.08.17	18:27:00	4422.43	4424.05	4422.32	4423.85	277	0	24
2026.08.17	18:28:00	4423.84	4425.78	4423.79	4425.58	292	0	26
2026.08.17	18:29:00	4425.52	4425.90	4424.83	4425.47	311	0	27
2026.08.17	18:30:00	4425.49	4426.38	4424.95	4425.05	355	0	26
2026.08.17	18:31:00	4425.14	4425.14	4422.65	4423.09	263	0	26
2026.08.17	18:32:00	4423.05	4423.41	4421.19	4423.35	227	0	24
2026.08.17	18:33:00	4423.34	4423.52	4422.34	4422.47	203	0	24
2026.08.17	18:34:00	4422.55	4423.29	4422.50	4422.75	201	0	26
2026.08.17	18:35:00	4422.70	4423.10	4421.52	4422.24	258	0	26
2026.08.17	18:36:00	4422.29	4422.52	4420.15	4421.75	242	0	24
2026.08.17	18:37:00	4421.63	4423.34	4420.83	4423.34	197	0	26
2026.08.17	18:38:00	4423.55	4423.81	4421.98	4422.62	206	0	28
2026.08.17	18:39:00	4422.69	4423.17	4421.92	4421.92	213	0	26
2026.08.17	18:40:00	4421.83	4423.38	4421.64	4421.94	283	0	26
2026.08.17	18:41:00	4421.95	4422.14	4420.52	4420.70	291	0	24
2026.08.17	18:42:00	4420.63	4421.07	4420.25	4420.28	173	0	24
2026.08.17	18:43:00	4420.42	4421.90	4420.29	4421.73	230	0	26
2026.08.17	18:44:00	4421.75	4422.00	4418.85	4419.21	280	0	26
2026.08.17	18:45:00	4419.19	4419.29	4417.63	4418.50	263	0	26
2026.08.17	18:46:00	4418.51	4420.65	4418.43	4420.18	209	0	26
2026.08.17	18:47:00	4420.22	4421.83	4419.76	4421.43	134	0	26
2026.08.17	18:48:00	4421.40	4424.25	4421.37	4424.02	181	0	26
2026.08.17	18:49:00	4424.01	4424.15	4422.89	4423.77	224	0	26
2026.08.17	18:50:00	4423.77	4424.15	4423.08	4424.07	195	0	27
2026.08.17	18:51:00	4424.10	4424.38	4423.16	4423.85	146	0	27
2026.08.17	18:52:00	4423.84	4424.49	4423.55	4424.33	169	0	26
2026.08.17	18:53:00	4424.36	4425.72	4423.55	4425.35	182	0	24
2026.08.17	18:54:00	4425.38	4426.73	4425.27	4426.36	228	0	26
2026.08.17	18:55:00	4426.37	4427.87	4426.29	4427.65	220	0	27
2026.08.17	18:56:00	4427.60	4427.79	4426.43	4427.55	224	0	26
2026.08.17	18:57:00	4427.59	4427.74	4426.18	4426.35	199	0	26
2026.08.17	18:58:00	4426.39	4427.38	4426.22	4426.98	173	0	26
2026.08.17	18:59:00	4426.96	4427.55	4425.81	4427.52	189	0	26
2026.08.17	19:00:00	4427.66	4427.74	4426.41	4426.49	208	0	26
2026.08.17	19:01:00	4426.51	4428.12	4425.26	4425.59	294	0	26
2026.08.17	19:02:00	4425.60	4425.90	4424.78	4425.02	232	0	26
2026.08.17	19:03:00	4425.06	4425.57	4423.99	4425.19	212	0	24
2026.08.17	19:04:00	4425.22	4426.14	4424.79	4425.41	185	0	24
2026.08.17	19:05:00	4425.41	4425.50	4424.78	4425.12	181	0	26
2026.08.17	19:06:00	4425.14	4425.89	4424.27	4424.39	218	0	24
2026.08.17	19:07:00	4424.38	4426.46	4424.30	4425.98	165	0	26
2026.08.17	19:08:00	4426.00	4428.08	4425.75	4427.11	197	0	27
2026.08.17	19:09:00	4427.11	4428.35	4426.57	4427.43	203	0	26
2026.08.17	19:10:00	4427.40	4428.87	4426.63	4427.42	217	0	27
2026.08.17	19:11:00	4427.39	4427.55	4426.72	4427.09	166	0	27
2026.08.17	19:12:00	4427.11	4427.11	4426.01	4426.28	146	0	24
2026.08.17	19:13:00	4426.24	4426.95	4426.15	4426.50	170	0	26
2026.08.17	19:14:00	4426.49	4427.02	4425.62	4425.93	163	0	24
2026.08.17	19:15:00	4425.95	4427.23	4425.82	4427.18	192	0	27
2026.08.17	19:16:00	4427.20	4427.38	4426.50	4426.52	260	0	26
2026.08.17	19:17:00	4426.51	4426.84	4425.61	4425.99	184	0	26
2026.08.17	19:18:00	4425.95	4426.19	4425.40	4425.53	174	0	26
2026.08.17	19:19:00	4425.52	4426.13	4425.22	4425.72	186	0	26
2026.08.17	19:20:00	4425.76	4426.44	4424.82	4425.94	232	0	26
2026.08.17	19:21:00	4425.87	4427.52	4425.84	4427.01	202	0	24
2026.08.17	19:22:00	4427.01	4427.60	4426.74	4426.78	145	0	27
2026.08.17	19:23:00	4426.74	4426.85	4424.97	4425.44	199	0	26
2026.08.17	19:24:00	4425.48	4425.51	4424.80	4425.02	148	0	24
2026.08.17	19:25:00	4425.07	4425.20	4424.15	4424.16	169	0	26
2026.08.17	19:26:00	4424.14	4424.57	4423.58	4424.13	151	0	26
2026.08.17	19:27:00	4424.46	4424.49	4422.87	4423.46	154	0	24
2026.08.17	19:28:00	4423.47	4423.88	4423.22	4423.45	129	0	26
2026.08.17	19:29:00	4423.43	4424.84	4423.42	4424.80	165	0	24
2026.08.17	19:30:00	4424.93	4425.06	4423.74	4424.62	210	0	24
2026.08.17	19:31:00	4424.57	4425.25	4424.46	4424.46	159	0	27
2026.08.17	19:32:00	4424.45	4424.60	4422.71	4422.71	103	0	24
2026.08.17	19:33:00	4422.71	4423.84	4422.71	4423.64	152	0	24
2026.08.17	19:34:00	4423.82	4424.41	4423.75	4423.94	100	0	26
2026.08.17	19:35:00	4424.06	4424.27	4423.37	4424.24	155	0	26
2026.08.17	19:36:00	4424.33	4425.50	4424.30	4425.46	135	0	27
2026.08.17	19:37:00	4425.49	4426.35	4425.20	4426.35	160	0	27
2026.08.17	19:38:00	4426.38	4426.99	4425.64	4426.26	153	0	27
2026.08.17	19:39:00	4426.29	4426.70	4426.20	4426.56	104	0	26
2026.08.17	19:40:00	4426.52	4426.79	4425.57	4426.41	124	0	27
2026.08.17	19:41:00	4426.43	4426.72	4425.49	4425.57	115	0	24
2026.08.17	19:42:00	4425.58	4425.80	4425.02	4425.68	150	0	26
2026.08.17	19:43:00	4425.70	4426.35	4425.57	4425.79	103	0	27
2026.08.17	19:44:00	4425.76	4425.87	4424.40	4424.60	141	0	26
2026.08.17	19:45:00	4424.64	4424.93	4423.24	4423.55	136	0	27
2026.08.17	19:46:00	4423.45	4423.98	4423.41	4423.76	141	0	28
2026.08.17	19:47:00	4423.64	4423.93	4423.38	4423.48	103	0	27
2026.08.17	19:48:00	4423.43	4424.43	4422.57	4422.69	148	0	28
2026.08.17	19:49:00	4422.76	4424.44	4422.72	4424.34	180	0	26
2026.08.17	19:50:00	4424.11	4425.44	4423.86	4424.97	127	0	27
2026.08.17	19:51:00	4425.03	4425.56	4424.24	4424.43	109	0	26
2026.08.17	19:52:00	4424.50	4424.56	4423.03	4423.04	170	0	27
2026.08.17	19:53:00	4423.01	4423.50	4422.78	4423.33	110	0	27
2026.08.17	19:54:00	4423.35	4423.49	4422.72	4423.23	146	0	28
2026.08.17	19:55:00	4423.26	4425.42	4423.26	4424.86	160	0	27
2026.08.17	19:56:00	4424.95	4425.01	4424.59	4424.84	116	0	26
2026.08.17	19:57:00	4424.79	4425.27	4424.31	4424.56	132	0	27
2026.08.17	19:58:00	4424.54	4425.19	4424.50	4424.83	126	0	27
2026.08.17	19:59:00	4424.84	4424.89	4423.75	4424.11	108	0	26
2026.08.17	20:00:00	4424.15	4424.48	4423.57	4423.83	180	0	26
2026.08.17	20:01:00	4423.79	4425.34	4423.79	4425.19	147	0	26
2026.08.17	20:02:00	4425.21	4426.05	4424.86	4425.90	119	0	26
2026.08.17	20:03:00	4425.69	4426.06	4424.84	4424.90	149	0	24
2026.08.17	20:04:00	4424.88	4425.96	4424.28	4424.52	136	0	26
2026.08.17	20:05:00	4424.54	4424.81	4422.57	4422.57	237	0	24
2026.08.17	20:06:00	4422.61	4422.94	4421.80	4421.84	188	0	26
2026.08.17	20:07:00	4421.86	4422.44	4421.36	4421.36	212	0	27
2026.08.17	20:08:00	4421.33	4421.94	4421.09	4421.49	174	0	26
2026.08.17	20:09:00	4421.48	4422.35	4421.48	4422.17	141	0	24
2026.08.17	20:10:00	4422.11	4423.01	4422.04	4422.79	157	0	26
2026.08.17	20:11:00	4422.82	4422.85	4421.98	4421.98	163	0	26
2026.08.17	20:12:00	4421.88	4422.38	4421.71	4422.22	133	0	26
2026.08.17	20:13:00	4422.24	4422.57	4421.79	4422.26	136	0	24
2026.08.17	20:14:00	4422.30	4423.36	4421.71	4422.86	163	0	24
2026.08.17	20:15:00	4422.87	4423.18	4421.53	4421.68	212	0	26
2026.08.17	20:16:00	4421.62	4421.64	4420.80	4420.94	172	0	26
2026.08.17	20:17:00	4420.97	4421.42	4420.57	4420.93	174	0	26
2026.08.17	20:18:00	4420.89	4421.73	4420.35	4421.58	239	0	27
2026.08.17	20:19:00	4421.55	4421.55	4418.86	4419.34	226	0	26
2026.08.17	20:20:00	4419.32	4419.80	4418.62	4419.17	230	0	26
2026.08.17	20:21:00	4419.18	4420.30	4419.11	4419.17	234	0	24
2026.08.17	20:22:00	4419.23	4419.73	4418.66	4419.08	198	0	24
2026.08.17	20:23:00	4419.10	4419.23	4416.68	4417.03	225	0	26
2026.08.17	20:24:00	4416.97	4416.97	4415.92	4416.68	305	0	24
2026.08.17	20:25:00	4416.69	4417.43	4416.48	4416.91	233	0	24
2026.08.17	20:26:00	4416.92	4417.30	4413.87	4415.04	240	0	26
2026.08.17	20:27:00	4415.08	4415.08	4413.42	4413.98	202	0	26
2026.08.17	20:28:00	4413.73	4414.98	4413.72	4414.59	270	0	26
2026.08.17	20:29:00	4414.55	4417.33	4414.55	4416.49	370	0	24
2026.08.17	20:30:00	4416.65	4417.26	4415.43	4415.58	310	0	27
2026.08.17	20:31:00	4415.59	4415.59	4413.89	4414.40	258	0	26
2026.08.17	20:32:00	4414.38	4418.56	4414.03	4417.87	260	0	24
2026.08.17	20:33:00	4417.90	4418.15	4416.46	4417.38	214	0	27
2026.08.17	20:34:00	4417.37	4417.82	4417.17	4417.21	153	0	28
2026.08.17	20:35:00	4417.23	4417.49	4415.27	4415.80	227	0	26
2026.08.17	20:36:00	4415.78	4416.73	4415.31	4416.15	184	0	24
2026.08.17	20:37:00	4416.17	4416.19	4415.10	4415.51	157	0	26
2026.08.17	20:38:00	4415.48	4415.59	4414.23	4414.69	178	0	27
2026.08.17	20:39:00	4414.65	4414.65	4411.71	4411.83	289	0	27
2026.08.17	20:40:00	4411.88	4412.43	4411.16	4412.25	200	0	26
2026.08.17	20:41:00	4412.28	4413.55	4412.23	4412.96	189	0	27
2026.08.17	20:42:00	4412.95	4415.49	4412.90	4415.02	176	0	26
2026.08.17	20:43:00	4415.00	4415.70	4414.88	4415.28	154	0	26
2026.08.17	20:44:00	4415.33	4417.45	4415.32	4417.41	190	0	27
2026.08.17	20:45:00	4417.44	4419.12	4417.16	4418.88	229	0	27
2026.08.17	20:46:00	4418.91	4420.35	4417.90	4418.24	194	0	26
2026.08.17	20:47:00	4418.20	4418.97	4417.94	4418.37	126	0	26
2026.08.17	20:48:00	4418.41	4419.26	4418.26	4418.26	120	0	24
2026.08.17	20:49:00	4418.30	4419.11	4418.27	4419.11	112	0	27
2026.08.17	20:50:00	4419.03	4420.50	4418.97	4419.93	146	0	27
2026.08.17	20:51:00	4419.92	4420.28	4418.17	4418.34	140	0	28
2026.08.17	20:52:00	4418.28	4418.55	4417.87	4418.06	106	0	28
2026.08.17	20:53:00	4418.05	4418.36	4417.86	4417.93	122	0	26
2026.08.17	20:54:00	4417.92	4418.76	4416.87	4417.16	150	0	26
2026.08.17	20:55:00	4417.26	4418.03	4417.26	4417.65	120	0	28
2026.08.17	20:56:00	4417.63	4417.63	4415.32	4415.37	192	0	26
2026.08.17	20:57:00	4415.33	4415.33	4413.89	4414.22	202	0	24
2026.08.17	20:58:00	4414.23	4414.57	4413.86	4414.08	128	0	27
2026.08.17	20:59:00	4414.00	4414.00	4413.21	4413.64	123	0	26
2026.08.17	21:00:00	4413.78	4414.48	4413.24	4413.59	204	0	26
2026.08.17	21:01:00	4413.52	4414.08	4413.08	4413.74	202	0	26
2026.08.17	21:02:00	4413.76	4414.14	4412.22	4412.45	214	0	24
2026.08.17	21:03:00	4412.47	4412.47	4410.87	4411.65	214	0	24
2026.08.17	21:04:00	4411.62	4412.05	4410.80	4411.20	167	0	26
2026.08.17	21:05:00	4411.22	4411.30	4410.20	4411.24	143	0	24
2026.08.17	21:06:00	4411.40	4412.79	4411.39	4412.41	225	0	26
2026.08.17	21:07:00	4412.41	4412.81	4411.06	4412.74	238	0	28
2026.08.17	21:08:00	4412.74	4413.02	4411.81	4411.94	210	0	28
2026.08.17	21:09:00	4411.91	4412.04	4411.23	4411.68	199	0	29
2026.08.17	21:10:00	4411.67	4411.67	4410.18	4410.76	220	0	27
2026.08.17	21:11:00	4410.79	4410.86	4410.17	4410.74	175	0	27
2026.08.17	21:12:00	4410.75	4412.00	4410.74	4411.93	192	0	28
2026.08.17	21:13:00	4411.90	4412.15	4410.94	4411.42	192	0	28
2026.08.17	21:14:00	4411.46	4413.87	4411.46	4413.81	192	0	28
2026.08.17	21:15:00	4413.82	4415.37	4413.52	4413.82	253	0	27
2026.08.17	21:16:00	4413.83	4414.73	4413.55	4414.73	151	0	28
2026.08.17	21:17:00	4414.68	4415.24	4413.95	4415.19	143	0	26
2026.08.17	21:18:00	4415.15	4416.14	4414.88	4415.69	164	0	26
2026.08.17	21:19:00	4415.66	4415.84	4414.96	4415.06	152	0	26
2026.08.17	21:20:00	4415.03	4415.04	4413.05	4413.14	166	0	28
2026.08.17	21:21:00	4413.13	4413.32	4412.78	4412.87	131	0	27
2026.08.17	21:22:00	4412.85	4414.06	4412.31	4413.84	155	0	27
2026.08.17	21:23:00	4413.92	4415.36	4413.67	4413.67	218	0	27
